,elbo
1361,121.81101989746094
1362,116.05343627929688
1363,90.40159606933594
1364,92.64462280273438
1365,93.73500061035156
1366,89.0616455078125
1367,117.05307006835938
1368,74.13714599609375
1369,105.97296142578125
1370,121.54576110839844
1371,103.56849670410156
1372,119.5762939453125
1373,97.50270080566406
1374,102.49407958984375
1375,98.05859375
1376,126.47775268554688
1377,110.64031982421875
1378,81.49717712402344
1379,109.55380249023438
1380,111.71676635742188
1381,127.36195373535156
1382,101.29039001464844
1383,98.32354736328125
1384,47.271392822265625
1385,100.02066040039062
1386,93.98629760742188
1387,105.98138427734375
1388,113.92495727539062
1389,59.68144226074219
1390,101.00254821777344
1391,118.8326416015625
1392,103.64704895019531
1393,99.68238830566406
1394,97.33221435546875
1395,100.25016784667969
1396,91.54893493652344
1397,94.80340576171875
1398,110.24745178222656
1399,94.92433166503906
1400,96.35548400878906
1401,105.036865234375
1402,117.52781677246094
1403,94.70310974121094
1404,99.11993408203125
1405,107.62620544433594
1406,105.86428833007812
1407,92.06117248535156
1408,101.37960815429688
1409,115.22288513183594
1410,94.29359436035156
1411,106.39347839355469
1412,72.86585998535156
1413,113.21847534179688
1414,91.70465087890625
1415,85.17669677734375
1416,120.58741760253906
1417,74.28749084472656
1418,121.46955871582031
1419,106.14337158203125
1420,106.67745971679688
1421,87.45053100585938
1422,62.16935729980469
1423,108.91184997558594
1424,102.83345031738281
1425,86.50076293945312
1426,82.13795471191406
1427,118.80239868164062
1428,100.95147705078125
1429,116.82510375976562
1430,107.03749084472656
1431,93.92898559570312
1432,81.34051513671875
1433,95.48211669921875
1434,117.67515563964844
1435,115.33351135253906
1436,99.51344299316406
1437,85.55718994140625
1438,100.8148193359375
1439,96.01956176757812
1440,68.27180480957031
1441,106.44085693359375
1442,82.04692077636719
1443,67.17710876464844
1444,112.70907592773438
1445,83.74653625488281
1446,99.05250549316406
1447,94.68724060058594
1448,102.58563232421875
1449,69.09150695800781
1450,111.80712890625
1451,89.406005859375
1452,99.49444580078125
1453,115.21978759765625
1454,92.63546752929688
1455,86.02012634277344
1456,101.30810546875
1457,82.27651977539062
1458,113.75494384765625
1459,108.14900207519531
1460,100.07122802734375
1461,126.95115661621094
1462,104.77203369140625
1463,81.18907165527344
1464,118.39945983886719
1465,120.74334716796875
1466,115.37420654296875
1467,101.41720581054688
1468,103.54450988769531
1469,109.91107177734375
1470,130.29258728027344
1471,103.04203796386719
1472,126.51516723632812
1473,89.95204162597656
1474,95.07040405273438
1475,106.00112915039062
1476,97.3438720703125
1477,126.75459289550781
1478,107.42356872558594
1479,100.19061279296875
1480,108.45489501953125
1481,93.0548095703125
1482,89.62528991699219
1483,99.3885498046875
1484,104.41477966308594
1485,90.60757446289062
1486,90.71861267089844
1487,92.55364990234375
1488,78.74497985839844
1489,84.434814453125
1490,86.55509948730469
1491,104.27153015136719
1492,115.78666687011719
1493,98.03475952148438
1494,101.42494201660156
1495,102.81184387207031
1496,84.87416076660156
1497,97.18243408203125
1498,85.61892700195312
1499,131.67852783203125
1500,125.64213562011719
1501,100.19557189941406
1502,101.88652038574219
1503,78.73257446289062
1504,95.45115661621094
1505,79.13116455078125
1506,91.68855285644531
1507,117.02537536621094
1508,66.29541015625
1509,92.94096374511719
1510,103.39797973632812
1511,110.23300170898438
1512,102.28883361816406
1513,103.68527221679688
1514,104.257568359375
1515,134.2928466796875
1516,90.63670349121094
1517,108.53787231445312
1518,110.71197509765625
1519,99.29731750488281
1520,95.44136047363281
1521,113.55790710449219
1522,95.40165710449219
1523,99.98710632324219
1524,103.42579650878906
1525,127.433349609375
1526,81.15594482421875
1527,115.97547912597656
1528,103.64482116699219
1529,101.65249633789062
1530,132.57589721679688
1531,120.11654663085938
1532,113.17085266113281
1533,101.5052490234375
1534,91.04856872558594
1535,115.65078735351562
1536,96.14334106445312
1537,101.83917236328125
1538,94.62199401855469
1539,76.94172668457031
1540,94.20277404785156
1541,106.57669067382812
1542,99.34237670898438
1543,105.31489562988281
1544,72.3287353515625
1545,93.40853881835938
1546,112.2025146484375
1547,117.74658203125
1548,89.8748779296875
1549,109.84133911132812
1550,76.15351867675781
1551,114.6839599609375
1552,88.10842895507812
1553,81.662109375
1554,113.07666015625
1555,100.79844665527344
1556,115.49160766601562
1557,79.59573364257812
1558,105.56367492675781
1559,98.27993774414062
1560,81.60261535644531
1561,123.47514343261719
1562,102.01899719238281
1563,94.603515625
1564,112.56599426269531
1565,78.1683349609375
1566,101.91476440429688
1567,111.20744323730469
1568,107.37788391113281
1569,103.55812072753906
1570,111.89997863769531
1571,109.58860778808594
1572,111.56301879882812
1573,125.95539855957031
1574,86.3358154296875
1575,93.32368469238281
1576,101.35287475585938
1577,91.94267272949219
1578,108.673095703125
1579,95.84815979003906
1580,75.73490905761719
1581,102.83935546875
1582,85.49038696289062
1583,123.90873718261719
1584,89.65847778320312
1585,124.52052307128906
1586,135.74771118164062
1587,108.82330322265625
1588,93.29377746582031
1589,99.33297729492188
1590,98.99595642089844
1591,94.65969848632812
1592,82.24476623535156
1593,72.70278930664062
1594,105.13987731933594
1595,98.93563842773438
1596,80.99827575683594
1597,105.56617736816406
1598,81.71284484863281
1599,91.25740051269531
1600,105.77656555175781
1601,75.28628540039062
1602,93.32508850097656
1603,94.87205505371094
1604,105.90719604492188
1605,115.4427490234375
1606,103.85975646972656
1607,103.91116333007812
1608,89.05120849609375
1609,112.59373474121094
1610,93.31771850585938
1611,107.87332153320312
1612,112.7786865234375
1613,88.92451477050781
1614,129.35623168945312
1615,126.74465942382812
1616,109.49806213378906
1617,102.63790893554688
1618,77.16091918945312
1619,84.01875305175781
1620,80.01693725585938
1621,105.02128601074219
1622,103.91690063476562
1623,121.36721801757812
1624,124.163818359375
1625,126.76084899902344
1626,94.39799499511719
1627,83.46800231933594
1628,92.97537231445312
1629,138.6692352294922
1630,112.02337646484375
1631,90.41017150878906
1632,103.17228698730469
1633,103.57490539550781
1634,95.80329895019531
1635,120.84095764160156
1636,78.60960388183594
1637,113.89530944824219
1638,110.72257995605469
1639,104.78509521484375
1640,85.03854370117188
1641,121.46958923339844
1642,108.26274108886719
1643,88.95396423339844
1644,113.9522705078125
1645,106.30833435058594
1646,122.45893859863281
1647,89.08586120605469
1648,104.63516235351562
1649,129.25572204589844
1650,106.70695495605469
1651,91.40464782714844
1652,101.248779296875
1653,83.44776916503906
1654,110.20875549316406
1655,102.98890686035156
1656,104.021484375
1657,102.82907104492188
1658,120.60185241699219
1659,104.6451416015625
1660,137.9027862548828
1661,108.45626831054688
1662,90.03350830078125
1663,100.34663391113281
1664,77.43898010253906
1665,103.33586120605469
1666,89.80192565917969
1667,83.02433776855469
1668,113.43809509277344
1669,103.47714233398438
1670,75.6114501953125
1671,103.79939270019531
1672,100.55726623535156
1673,86.12074279785156
1674,88.46392822265625
1675,114.43128967285156
1676,90.86990356445312
1677,93.02459716796875
1678,110.32682800292969
1679,78.99691772460938
1680,87.64340209960938
1681,87.13357543945312
1682,115.42396545410156
1683,100.02021789550781
1684,114.00686645507812
1685,122.34121704101562
1686,107.3309326171875
1687,118.62216186523438
1688,89.67367553710938
1689,83.87431335449219
1690,111.67019653320312
1691,91.33952331542969
1692,102.80206298828125
1693,107.12791442871094
1694,106.11570739746094
1695,90.46075439453125
1696,107.80133056640625
1697,107.50355529785156
1698,90.925537109375
1699,96.02421569824219
1700,107.28065490722656
1701,92.69540405273438
1702,95.51065063476562
1703,102.36404418945312
1704,108.24479675292969
1705,110.58282470703125
1706,104.86134338378906
1707,72.315185546875
1708,101.28775024414062
1709,110.49658203125
1710,85.05838012695312
1711,117.90179443359375
1712,124.62158203125
1713,98.6112060546875
1714,78.21043395996094
1715,98.00776672363281
1716,117.34489440917969
1717,107.77976989746094
1718,118.55177307128906
1719,107.58029174804688
1720,102.97750854492188
1721,106.71586608886719
1722,91.17179870605469
1723,109.96377563476562
1724,99.27679443359375
1725,100.33613586425781
1726,83.17811584472656
1727,108.07241821289062
1728,96.01730346679688
1729,104.33149719238281
1730,113.14393615722656
1731,116.164794921875
1732,118.44659423828125
1733,106.6651611328125
1734,123.00575256347656
1735,87.02171325683594
1736,103.08622741699219
1737,101.49075317382812
1738,84.1492919921875
1739,99.97938537597656
1740,87.10871887207031
1741,99.163330078125
1742,100.02040100097656
1743,110.9039306640625
1744,89.66780090332031
1745,109.41450500488281
1746,85.21504211425781
1747,148.3580322265625
1748,103.95658874511719
1749,92.27053833007812
1750,119.94526672363281
1751,111.06072998046875
1752,112.97122192382812
1753,108.74162292480469
1754,105.79505920410156
1755,100.81343078613281
1756,110.79533386230469
1757,121.34297180175781
1758,104.39378356933594
1759,95.34434509277344
1760,94.37471008300781
1761,102.69813537597656
1762,86.62541198730469
1763,87.10818481445312
1764,75.08401489257812
1765,93.99900817871094
1766,103.2755126953125
1767,105.0882568359375
1768,112.81983947753906
1769,89.00126647949219
1770,105.4788818359375
1771,83.24592590332031
1772,113.23117065429688
1773,90.56491088867188
1774,67.57612609863281
1775,101.20814514160156
1776,100.30984497070312
1777,102.41529846191406
1778,99.55647277832031
1779,88.8902587890625
1780,88.2298583984375
1781,68.51982116699219
1782,108.31875610351562
1783,122.78950500488281
1784,98.44696044921875
1785,106.54801940917969
1786,121.35910034179688
1787,107.805419921875
1788,83.69734191894531
1789,107.57151794433594
1790,124.77189636230469
1791,148.7970733642578
1792,98.06646728515625
1793,82.94271850585938
1794,153.13365173339844
1795,85.06138610839844
1796,138.33094787597656
1797,104.98348999023438
1798,128.78375244140625
1799,91.17092895507812
1800,85.13902282714844
1801,108.20632934570312
1802,100.30982971191406
1803,101.39070129394531
1804,122.6181640625
1805,79.53778076171875
1806,112.53713989257812
1807,105.74110412597656
1808,109.00318908691406
1809,102.43045043945312
1810,106.543701171875
1811,102.53962707519531
1812,99.25654602050781
1813,89.19169616699219
1814,81.97279357910156
1815,93.10479736328125
1816,69.43391418457031
1817,95.97990417480469
1818,132.7108917236328
1819,81.23670959472656
1820,112.91722106933594
1821,89.85601806640625
1822,98.82427978515625
1823,101.39773559570312
1824,108.86541748046875
1825,101.67720031738281
1826,88.64677429199219
1827,95.55120849609375
1828,81.2017822265625
1829,83.22665405273438
1830,124.26742553710938
1831,83.340576171875
1832,107.39543151855469
1833,106.74967956542969
1834,91.08790588378906
1835,99.63165283203125
1836,113.32418823242188
1837,78.26309204101562
1838,75.12252807617188
1839,92.97061157226562
1840,99.18730163574219
1841,96.94610595703125
1842,101.50810241699219
1843,102.13412475585938
1844,107.14985656738281
1845,95.42683410644531
1846,120.31144714355469
1847,90.286865234375
1848,97.8988037109375
1849,105.24757385253906
1850,100.808349609375
1851,122.96598815917969
1852,64.34877014160156
1853,99.29736328125
1854,96.31874084472656
1855,102.55215454101562
1856,86.96995544433594
1857,103.77508544921875
1858,101.4703369140625
1859,99.26957702636719
1860,100.45376586914062
1861,114.78216552734375
1862,101.23245239257812
1863,89.30744934082031
1864,77.81268310546875
1865,77.86927795410156
1866,90.94851684570312
1867,91.11705017089844
1868,91.37930297851562
1869,92.6253662109375
1870,105.37564086914062
1871,123.35792541503906
1872,105.68754577636719
1873,121.90646362304688
1874,93.95463562011719
1875,107.44488525390625
1876,99.63322448730469
1877,106.87571716308594
1878,118.91679382324219
1879,119.11799621582031
1880,94.26963806152344
1881,111.49687194824219
1882,108.19630432128906
1883,74.16221618652344
1884,100.51840209960938
1885,82.67645263671875
1886,98.98269653320312
1887,109.56222534179688
1888,95.69598388671875
1889,98.76432800292969
1890,98.26742553710938
1891,111.40130615234375
1892,92.79904174804688
1893,108.75459289550781
1894,109.01197814941406
1895,86.66110229492188
1896,116.45619201660156
1897,94.19258117675781
1898,76.84063720703125
1899,89.82481384277344
1900,100.84933471679688
1901,115.87120056152344
1902,94.12948608398438
1903,100.99961853027344
1904,103.24514770507812
1905,92.82246398925781
1906,99.88388061523438
1907,89.67947387695312
1908,126.62351989746094
1909,98.82121276855469
1910,104.34124755859375
1911,90.40208435058594
1912,96.974853515625
1913,127.35003662109375
1914,104.32162475585938
1915,101.79658508300781
1916,92.21505737304688
1917,97.60905456542969
1918,96.90480041503906
1919,83.69729614257812
1920,87.60617065429688
1921,90.22270202636719
1922,114.81632995605469
1923,97.70210266113281
1924,119.16522216796875
1925,116.927734375
1926,101.8865966796875
1927,92.93464660644531
1928,91.87481689453125
1929,89.02252197265625
1930,90.04901123046875
1931,104.35040283203125
1932,93.20350646972656
1933,95.19819641113281
1934,96.94439697265625
1935,100.97320556640625
1936,81.98500061035156
1937,97.25953674316406
1938,93.15834045410156
1939,83.69827270507812
1940,95.12321472167969
1941,110.48008728027344
1942,96.30352783203125
1943,84.20674133300781
1944,90.19973754882812
1945,104.76788330078125
1946,103.71255493164062
1947,95.46958923339844
1948,125.4786376953125
1949,97.20770263671875
1950,103.55827331542969
1951,84.25167846679688
1952,103.21481323242188
1953,103.3175048828125
1954,99.46273803710938
1955,115.097412109375
1956,117.71067810058594
1957,90.61602783203125
1958,126.96220397949219
1959,125.10679626464844
1960,126.86050415039062
1961,102.3013916015625
1962,122.86778259277344
1963,78.94563293457031
1964,118.72810363769531
1965,118.429931640625
1966,99.97581481933594
1967,89.85218811035156
1968,86.86436462402344
1969,88.63882446289062
1970,108.974853515625
1971,98.67433166503906
1972,105.71464538574219
1973,126.43484497070312
1974,76.1336669921875
1975,88.10044860839844
1976,108.02569580078125
1977,116.26956176757812
1978,80.79667663574219
1979,91.40391540527344
1980,106.82380676269531
